id_cliente,total_compras,gasto_total,gasto_promedio,ultima_compra,primera_compra,edad,pais_clean,puntos_lealtad,gastos_mensuales,ingresos,edad_norm,puntos_lealtad_norm,gastos_mensuales_norm,ingresos_norm,segmento_cliente,PC1,PC2,PC3
CLI01005,5,49030.05,9806.01,2024-10-28,2022-01-26,40.0,Colombia,3676.0,7318.2,46519.77,0.42307692307692313,0.7361556982343499,0.9134103914203473,0.5535804553215632,Premium Maduro,4.629819116992776,1.7468959704900615,0.33006270723646264
CLI01006,5,9772.95,1954.5900000000001,2024-10-26,2023-02-16,50.0,México,3950.0,6433.35,37510.15,0.6153846153846154,0.7911316211878009,0.7998572966702129,0.4334447402405615,Premium Maduro,-1.7356819934571177,1.729480486830538,0.8674451944832896
CLI01007,2,2814.28,1407.14,2023-05-22,2022-01-25,26.0,Colombia,1905.0,2535.26,69810.11,0.15384615384615385,0.38081861958266455,0.29961411069004507,0.8641375765297449,Regular,-3.0350926085393213,0.320802533191607,-0.5407702855829972
CLI01008,4,57394.479999999996,14348.619999999999,2024-08-15,2022-02-23,31.0,México,1447.0,6013.51,51661.97,0.25,0.28892455858747995,0.7459790898556156,0.6221473731371345,Premium Maduro,6.033343510146095,0.6901507930693135,-0.5042287875854
CLI01009,3,5700.38,1900.1266666666668,2024-12-31,2022-03-18,30.0,Estados Unidos,1397.0,5558.4,8370.41,0.23076923076923084,0.278892455858748,0.6875746722122481,0.04489078322856016,Premium Maduro,-2.49401536268218,-0.36286192530676437,-0.1330564776708186
CLI01010,2,16314.39,8157.195,2024-12-16,2023-06-05,69.0,México,4419.0,428.2,18227.46,0.980769230769231,0.8852327447833065,0.029214400203275242,0.17632626556179815,Premium Maduro,-0.6763275080453551,0.9337431453030617,-1.1728240809753414
CLI01011,2,4422.49,2211.245,2022-10-06,2022-05-16,39.0,Colombia,786.0,5995.31,69477.25,0.40384615384615385,0.15630016051364365,0.743643477803344,0.8596991680150836,Regular,-2.751273681047776,1.034667990117617,-0.5739139543686025
CLI01012,5,10712.0,2142.4,2024-11-21,2023-06-28,27.0,México,1379.0,5797.93,60141.83,0.17307692307692313,0.2752808988764045,0.718313636766127,0.7352191835893825,Premium Joven,-1.5932083931097,0.6075969425511216,0.8830955242316165
CLI01013,2,16397.71,8198.855,2023-06-03,2023-01-13,63.0,México,865.0,2680.71,34356.88,0.8653846153846155,0.17215088282504012,0.31827975755833576,0.3913985333757359,Premium Maduro,-0.6760977051231987,0.4447917625881282,-1.1417912075231895
CLI01014,4,26109.0,6527.25,2024-10-13,2022-05-23,66.0,México,1579.0,3208.93,79015.63,0.9230769230769232,0.3154093097913323,0.38606640581387736,0.9868854535647877,Premium Maduro,0.901333197576323,1.7182296137779773,0.008708363257970907
CLI01015,4,21458.309999999998,5364.577499999999,2023-07-28,2022-09-16,67.0,México,496.0,5026.87,18334.17,0.9423076923076924,0.09811396468699839,0.6193632505559912,0.1777491537808677,Premium Maduro,0.12743717006338828,0.5546456267213109,0.03783166825653867
CLI01016,3,3138.2299999999996,1046.0766666666666,2024-01-20,2022-04-23,41.0,México,150.0,4977.75,46936.22,0.4423076923076924,0.028691813804173353,0.613059664621509,0.5591334662749091,Regular,-2.943878773442526,0.23704373038382745,-0.058696975455184854
CLI01017,6,43851.509999999995,7308.584999999999,2024-05-10,2022-04-23,70.0,México,1639.0,5160.79,26563.09,1.0,0.3274478330658106,0.6365492486900681,0.28747489010985344,Premium Maduro,3.817638078979799,1.1708682368880299,0.8764118841705895
CLI01018,1,353.14,353.14,2024-07-18,2024-07-18,66.0,México,4221.0,2440.13,77010.94,0.9230769230769232,0.8455056179775281,0.2874060461552874,0.9601545962516342,Ocasional,-3.509600180844867,2.3245432967282897,-0.9757256244761318
CLI01019,6,3099.12,516.52,2024-11-13,2022-04-23,63.0,Colombia,3527.0,683.43,57617.21,0.8653846153846155,0.7062600321027287,0.061968150978069625,0.7015554964407793,Leal Activo,-2.7524519774365785,1.249107550052257,1.3662491224770867
CLI01020,3,26613.399999999998,8871.133333333333,2022-06-08,2022-01-23,59.0,Colombia,3144.0,2352.17,69665.22,0.7884615384615384,0.629414125200642,0.27611811010485876,0.8622055900799183,Premium Maduro,0.9919257596976463,1.6527423838101192,-0.6466314162678152
CLI01021,4,2413.02,603.255,2024-10-22,2023-05-03,48.0,México,2579.0,6031.1,66607.65,0.576923076923077,0.5160513643659711,0.7482364204050362,0.8214354623319978,Leal Activo,-2.9679199499080267,1.7627864751010325,0.5057101468319346
CLI01022,3,2905.75,968.5833333333334,2023-04-20,2022-03-07,34.0,Estados Unidos,3485.0,2250.51,13518.67,0.3076923076923077,0.6978330658105939,0.26307204849859933,0.11353850605404202,Leal Activo,-2.9455242910746797,-0.15989450145152864,-0.09873556308577366
CLI01023,4,32750.32,8187.58,2023-07-13,2022-10-31,18.0,Estados Unidos,4468.0,7435.36,29582.92,0.0,0.8950642054574638,0.9284455731810137,0.32774178665743936,Premium Joven,2.001003410842141,1.0250210842200798,-0.014018754575789294
CLI01024,4,64381.729999999996,16095.432499999999,2024-11-20,2023-07-12,39.0,México,2316.0,1603.61,28059.26,0.40384615384615385,0.4632825040128411,0.1800551563769267,0.3074250603537419,Premium Maduro,7.173875669059955,-0.13357079416295894,-0.7343144136276099
CLI01025,5,17185.989999999998,3437.1979999999994,2023-10-12,2022-05-30,28.0,Estados Unidos,2578.0,1944.83,5986.07,0.1923076923076924,0.5158507223113964,0.22384403244704126,0.013097612051947219,Premium Joven,-0.5259888960490036,-0.8265772636859302,0.6704763311004173
CLI01026,2,2132.74,1066.37,2024-02-23,2022-12-24,52.0,México,1544.0,2769.91,23966.9,0.6538461538461539,0.3083868378812199,0.329726823221117,0.25285687712638183,Regular,-3.144660216049359,0.10197758571282349,-0.608384477284354
CLI01027,2,1395.47,697.735,2024-01-15,2023-05-18,23.0,Colombia,1000.0,1824.46,69908.99,0.0961538461538462,0.19923756019261638,0.2083969103189137,0.8654560582756131,Regular,-3.2655560082612687,-0.18045667201809762,-0.5029166488842745
CLI01028,2,100156.16,50078.08,2022-05-04,2022-02-26,51.0,Estados Unidos,1041.0,372.11,58488.87,0.6346153846153847,0.20746388443017655,0.02201635185097255,0.7131783503910576,Premium Maduro,13.738110179612777,0.3833357324874467,-4.2022837145790755
CLI01029,6,61201.74,10200.289999999999,2024-12-05,2022-06-18,49.0,México,3504.0,4727.72,73564.97,0.5961538461538463,0.701645264847512,0.5809732315759351,0.9142054807398059,Premium Maduro,6.60174543292349,1.9893626543516723,0.7612763430795978
CLI01030,6,36433.78999999999,6072.298333333332,2024-08-02,2022-07-05,31.0,Colombia,4601.0,4659.61,73802.95,0.25,0.9217495987158908,0.5722326526264727,0.9173787441488038,Premium Maduro,2.599939927225381,1.761860254382497,1.0971430729758849
CLI01031,1,262.11,262.11,2024-08-29,2024-08-29,46.0,México,1235.0,5460.2,18362.55,0.5384615384615385,0.2463884430176565,0.6749726335565853,0.1781275772431224,Ocasional,-3.513411236664052,0.24982709286510885,-0.9892852990304078
CLI01032,3,16735.07,5578.356666666667,2024-06-17,2023-01-24,56.0,México,371.0,3623.72,16153.4,0.730769230769231,0.07303370786516854,0.43929654444913563,0.14867041756588906,Premium Maduro,-0.6325362686085141,-0.11229066930000807,-0.4693199872343389
CLI01033,4,4292.280000000001,1073.0700000000002,2023-12-09,2022-02-21,31.0,Estados Unidos,2563.0,4374.58,66057.61,0.25,0.5128410914927769,0.5356546579419151,0.8141011409374048,Leal Activo,-2.68572788009374,0.9281644963287071,0.4689702738883536
CLI01034,3,29036.6,9678.866666666667,2023-01-31,2022-05-30,45.0,Estados Unidos,2866.0,5488.32,19621.91,0.5192307692307693,0.5736356340288924,0.6785812825076774,0.1949200850452728,Premium Maduro,1.3975249197946724,0.7714677471901218,-0.699939613289091
CLI01035,3,2722.92,907.64,2024-03-23,2022-07-04,65.0,México,4521.0,6132.91,32611.99,0.9038461538461539,0.9056982343499197,0.761301731561177,0.36813189084389897,Leal Activo,-3.0044028424064537,2.199707995804927,-0.046169110542485306
CLI01036,8,48592.32,6074.04,2024-10-05,2022-03-03,24.0,Colombia,4510.0,4715.72,70805.57,0.11538461538461542,0.9034911717495987,0.5794332675854263,0.8774111994943687,Premium Joven,4.6164873980096,1.4618301001372955,2.0669556211676516
CLI01037,2,13347.220000000001,6673.610000000001,2022-05-19,2022-01-06,33.0,Estados Unidos,1971.0,6540.91,56862.64,0.28846153846153855,0.3940609951845907,0.8136605072384724,0.6914939392909027,Premium Maduro,-1.2097752413187723,1.092325305305133,-0.8897010239699964
CLI01038,3,14315.32,4771.7733333333335,2024-08-20,2024-03-27,24.0,Estados Unidos,1257.0,4066.14,24387.92,0.11538461538461542,0.2508025682182986,0.4960724501725401,0.2584708251911618,Premium Joven,-1.066122883286235,-0.5369308726235263,-0.33992824722919374
CLI01039,5,130227.17,26045.434,2024-08-25,2022-02-02,67.0,México,4219.0,2565.06,8007.84,0.9423076923076924,0.8451043338683788,0.3034383545998083,0.040056216818776094,Premium Maduro,17.852778252940215,1.093869758737813,-1.0135291353432925
CLI01040,8,76241.37,9530.17125,2024-07-04,2022-01-09,59.0,México,4964.0,3464.03,36996.54,0.7884615384615384,0.9945826645264847,0.4188034736454413,0.4265961822966357,Premium Maduro,9.056162481828531,1.7260253401179244,1.7075094886977407
CLI01041,2,1859.13,929.565,2024-08-01,2024-06-24,50.0,México,474.0,6776.45,63097.2,0.6153846153846154,0.09369983948635634,0.8438874337655071,0.7746265601800645,Regular,-3.2088133591440524,1.2813284852601576,-0.4938654147321287
CLI01042,5,17029.920000000002,3405.9840000000004,2024-09-24,2022-01-20,30.0,México,2413.0,3820.3,8778.19,0.23076923076923084,0.4827447833065811,0.4645237212203188,0.05032818701426155,Premium Maduro,-0.5412780533380536,-0.39714796412227,0.7013203346353472
CLI01043,3,4966.93,1655.6433333333334,2023-04-20,2022-08-23,41.0,México,4615.0,4154.67,51899.79,0.4423076923076924,0.9245585874799358,0.507433534512518,0.6253185030805244,Leal Activo,-2.635515835662679,1.5283542632976805,-0.07317626337048144
CLI01044,4,26250.47,6562.6175,2024-04-18,2022-08-07,30.0,Estados Unidos,557.0,7059.0,45833.22,0.23076923076923084,0.11035313001605136,0.8801471692253596,0.5444258877383732,Premium Maduro,0.9331680459681169,0.4387831855252336,0.06922513851669936
CLI01045,1,13729.43,13729.43,2023-10-03,2023-10-03,18.0,México,1307.0,3993.48,8521.23,0.0,0.2608346709470305,0.4867479682100101,0.046901841247490667,Premium Joven,-0.9652929395616142,-0.9683384486003237,-1.9724134594422658
CLI01046,3,2836.0,945.3333333333334,2024-02-16,2023-07-19,41.0,México,3683.0,4854.91,16758.71,0.4423076923076924,0.7375601926163724,0.5972955665720017,0.15674171798651515,Leal Activo,-2.9470420859979876,0.6767762611557814,-0.06068317899175219
CLI01047,5,12458.54,2491.708,2024-09-15,2022-12-13,24.0,Estados Unidos,1010.0,522.04,9671.62,0.11538461538461542,0.20124398073836275,0.041256918609053186,0.06224132562885566,Premium Joven,-1.2798803875546592,-1.6258489912462541,0.7146017952662744
CLI01048,5,8786.74,1757.348,2024-06-19,2022-02-19,34.0,Estados Unidos,2108.0,7284.96,78955.89,0.3076923076923077,0.42154895666131625,0.9091446911666382,0.9860888708433255,Premium Maduro,-1.9136327051512596,1.6967996680528261,0.9534684556605901
CLI01050,4,12377.020000000002,3094.2550000000006,2024-09-15,2023-06-18,62.0,Estados Unidos,1773.0,747.91,79686.87,0.8461538461538461,0.3543338683788122,0.07024289082040298,0.9958358751575931,Premium Maduro,-1.3676720390908497,1.1764014561516902,0.22966976868135913
CLI01051,2,21726.23,10863.115,2023-06-18,2022-06-30,45.0,Colombia,4963.0,7096.31,40740.12,0.5192307692307693,0.9943820224719101,0.8849351739325163,0.4765136771813186,Premium Maduro,0.23471187402719296,2.154621317537008,-1.2004498909330947
CLI01052,5,4887.02,977.4040000000001,2024-05-15,2022-07-19,32.0,Estados Unidos,1733.0,3672.03,17973.35,0.2692307692307693,0.34630818619582665,0.44549618281425857,0.17293792215117332,Regular,-2.505295153129822,-0.4016814903926908,0.879372389944392
CLI01053,3,3312.3,1104.1000000000001,2023-11-21,2023-05-13,63.0,Colombia,189.0,2441.18,72150.06,0.8653846153846155,0.036516853932584276,0.2875407930044569,0.8953388443416824,Regular,-2.919916378552166,0.9053424053954149,-0.1032295484760762
CLI01054,3,3727.88,1242.6266666666668,2024-08-07,2023-03-24,68.0,México,3601.0,1762.23,10837.0,0.9615384615384616,0.721107544141252,0.20041091372480072,0.07778068906938897,Leal Activo,-2.8064750085786465,0.7256190658170274,-0.17766037507349527
CLI01055,2,11286.800000000001,5643.400000000001,2024-12-30,2022-07-08,25.0,Colombia,3936.0,4834.76,25665.74,0.13461538461538464,0.788322632423756,0.5947097103712725,0.27550948158785843,Premium Joven,-1.5720572663224752,0.4904802398874411,-0.8511113435923141
CLI01056,7,41470.93,5924.418571428571,2024-05-04,2022-03-21,33.0,México,2882.0,5264.38,51249.58,0.28846153846153855,0.5768459069020866,0.6498429878381344,0.6166484988735969,Premium Maduro,3.429000882526292,0.9579261174413874,1.5544376301916798
CLI01057,3,7069.57,2356.523333333333,2023-05-08,2022-03-21,45.0,México,3284.0,2173.92,6016.45,0.5192307692307693,0.6575040128410915,0.2532432283291776,0.013502703834304394,Premium Maduro,-2.2541177520901696,-0.05581580554570597,-0.22829845991223224
CLI01058,1,10558.09,10558.09,2022-08-13,2022-08-13,39.0,Estados Unidos,4914.0,4992.78,41433.42,0.40384615384615385,0.9845505617977528,0.614988469519621,0.4857582503448547,Premium Maduro,-1.5761860920562103,1.5753083337614557,-1.683999039632237
CLI01059,3,3260.04,1086.68,2024-06-19,2022-10-27,45.0,México,2736.0,4585.29,36643.31,0.5192307692307693,0.5475521669341894,0.5626951423119223,0.4218861569417303,Leal Activo,-2.8857642335760585,0.8538694911540826,-0.06463978282921631
CLI01060,4,11126.94,2781.735,2024-11-06,2022-07-23,29.0,Estados Unidos,3440.0,3883.0,25348.11,0.21153846153846156,0.6888041733547351,0.4725700330707267,0.27127415233077784,Premium Joven,-1.5498015868594244,0.23355590528973638,0.2966532016988826
CLI01061,3,7214.47,2404.8233333333333,2024-07-02,2022-07-20,60.0,México,4233.0,1476.4,58795.23,0.8076923076923078,0.8479133226324237,0.1637302547742092,0.7172634036643606,Premium Maduro,-2.2518912969921203,1.5910104087788122,-0.1920609164819904
CLI01062,2,892.5799999999999,446.28999999999996,2022-06-06,2022-04-20,53.0,Estados Unidos,1105.0,6467.18,67573.71,0.6730769230769232,0.22030497592295345,0.804198711820122,0.8343170609911149,Ocasional,-3.3654655602856125,1.5870188450122864,-0.4568727393297357
CLI01063,4,12984.849999999999,3246.2124999999996,2024-10-11,2022-08-19,26.0,México,4612.0,3415.78,37304.73,0.15384615384615385,0.9239566613162118,0.41261153510027093,0.4307056370828325,Premium Joven,-1.2495773993774064,0.6502161534952026,0.2839259433599122
CLI01064,4,4782.21,1195.5525,2023-10-30,2022-08-23,21.0,México,1644.0,4026.78,74454.15,0.05769230769230771,0.3284510433386838,0.4910213682836717,0.926061949174182,Regular,-2.6064895320717603,0.4578858490273253,0.47152383066395187
CLI01065,3,6797.99,2265.9966666666664,2024-12-11,2022-11-16,67.0,Estados Unidos,257.0,607.84,10786.19,0.9423076923076924,0.05016051364365971,0.052267661141190316,0.07710318039718463,Premium Maduro,-2.296031722481378,-0.5346635944144156,-0.2970961552070531
CLI01066,3,45507.87,15169.29,2024-12-18,2022-07-10,44.0,Colombia,3554.0,788.66,50365.13,0.5000000000000001,0.7116773675762439,0.0754723518715054,0.6048551010162629,Premium Maduro,4.1435412807794325,0.6778234910015529,-1.1313206273179555
CLI01067,2,15040.31,7520.155,2024-04-07,2022-09-13,54.0,Colombia,4856.0,7009.45,28167.92,0.6923076923076924,0.9729133226324237,0.8737884012478842,0.3088739501849114,Premium Maduro,-0.9308978451731353,2.10178149754469,-0.9857239909695057
CLI01068,5,4304.05,860.8100000000001,2023-07-25,2022-08-09,64.0,México,4021.0,5871.99,69664.67,0.8846153846153847,0.8053772070626003,0.7278177811942164,0.8621982562918901,Leal Activo,-2.6231420755270727,2.6897582784134664,0.9583618495928862
CLI01069,1,1806.77,1806.77,2024-11-18,2024-11-18,69.0,Colombia,1617.0,640.69,63029.69,0.980769230769231,0.32303370786516855,0.05648331256520786,0.7737263710350042,Regular,-3.2415650156434688,1.0029446192609075,-1.1536236407632714
CLI01070,1,8639.93,8639.93,2023-11-12,2023-11-12,28.0,México,375.0,6045.97,9433.85,0.1923076923076924,0.07383627608346709,0.7501446924499416,0.059070862393468385,Premium Joven,-1.9518769653901045,-0.5630728066132237,-1.587522819061506
CLI01071,6,27629.16,4604.86,2024-12-04,2022-06-21,66.0,Colombia,2071.0,207.25,16011.75,0.9230769230769232,0.4141252006420546,0.0008598132280340162,0.1467816337946286,Premium Maduro,1.2176437540458454,-0.005361187695359093,0.992882035669247
CLI01072,3,3398.95,1132.9833333333333,2024-11-11,2022-07-28,19.0,Estados Unidos,2540.0,6689.98,53476.98,0.019230769230769273,0.5082263242375602,0.8327907099105666,0.6463490069717657,Leal Activo,-2.90126590084611,0.778005337508496,0.021173866311987286
CLI01073,2,3014.15,1507.075,2024-04-27,2024-01-02,39.0,México,1576.0,2418.69,71657.34,0.40384615384615385,0.31480738362760835,0.2846546438255786,0.8887688370012273,Regular,-2.983646942354959,0.6176368268294937,-0.569056023569071
CLI01074,8,63685.82,7960.7275,2024-10-05,2022-01-30,23.0,México,4500.0,4392.38,42389.97,0.0961538461538462,0.9014847512038523,0.5379389378611698,0.49851304114188405,Premium Joven,7.075450577450318,0.8090498270613597,1.891036852286955
CLI01075,3,28600.99,9533.663333333334,2024-03-12,2023-02-27,56.0,Estados Unidos,571.0,5450.22,71120.28,0.730769230769231,0.1131621187800963,0.6736918968378123,0.8816075930040995,Premium Maduro,1.3094893432223045,1.4224379804031342,-0.6619430614991647
CLI01077,5,5540.179999999999,1108.0359999999998,2024-09-04,2022-12-04,19.0,Colombia,4055.0,3772.28,25943.8,0.019230769230769273,0.812199036918138,0.4583612986516332,0.2792171781317108,Premium Joven,-2.4282993427345403,0.09799765596862607,0.9189993543587542
CLI01078,4,30368.82,7592.205,2024-02-12,2022-05-26,32.0,México,4303.0,3542.98,73919.98,0.2692307692307693,0.8619582664526484,0.42893515339966304,0.9189392408996023,Premium Maduro,1.5798903764425956,1.5121435639514027,0.0011488589077716977
CLI01079,4,7319.26,1829.815,2023-12-06,2022-02-12,62.0,Estados Unidos,1060.0,2242.26,52734.32,0.8461538461538461,0.2112760834670947,0.2620133232551246,0.6364462596680994,Premium Maduro,-2.1718801159586913,0.7062901994488329,0.3068936167936592
CLI01080,1,894.96,894.96,2024-11-21,2024-11-21,64.0,México,841.0,4590.78,5762.94,0.8846153846153847,0.1673354735152488,0.56339967583758,0.010122360919710346,Ocasional,-3.395269665968316,0.24087095554976773,-1.0938738015240241
CLI01081,4,30298.690000000002,7574.672500000001,2024-11-24,2022-05-18,58.0,Colombia,2388.0,7877.48,51020.65,0.7692307692307693,0.4777287319422151,0.9851829798046555,0.6135959096130627,Premium Maduro,1.5740046841423234,2.0818511482362383,-0.010843662597923411
CLI01082,3,3096.57,1032.19,2024-08-22,2022-09-10,55.0,Estados Unidos,1054.0,4121.55,36775.33,0.7115384615384616,0.21007223113964688,0.503183233898714,0.4236465327516973,Regular,-2.926144218842076,0.5512028988623332,-0.09608588634300215
CLI01084,3,9292.43,3097.476666666667,2024-06-29,2023-06-16,48.0,Estados Unidos,2166.0,5492.66,31305.77,0.576923076923077,0.4331861958266453,0.6791382361509113,0.3507145443017467,Premium Maduro,-1.9018488759878576,0.8495257741027481,-0.21339438212527514
CLI01085,3,1947.8999999999999,649.3,2023-10-24,2022-08-08,40.0,México,2254.0,635.82,70187.5,0.42307692307692313,0.4508426966292135,0.05585834384572641,0.8691697551914885,Regular,-3.133013335516883,0.461596329220244,-0.050385889705799713
CLI01086,3,12151.710000000001,4050.57,2022-09-03,2022-02-27,50.0,Colombia,1960.0,4809.19,50776.34,0.6153846153846154,0.3918539325842697,0.5914283037681636,0.6103382409709401,Premium Maduro,-1.4327248245252533,1.1070972414212574,-0.2747892898524006
CLI01087,7,23525.4,3360.7714285714287,2024-08-27,2022-01-13,33.0,México,168.0,5990.93,20695.34,0.28846153846153855,0.03230337078651685,0.7430813909468085,0.20923337246909307,Premium Maduro,0.5750317458145772,-0.34588990840305445,1.6932415485516523
CLI01088,7,67071.87,9581.695714285714,2024-03-31,2022-10-09,27.0,Estados Unidos,3223.0,2606.83,16414.15,0.17307692307692313,0.6452648475120385,0.30879871259010394,0.15214729979925423,Premium Joven,7.565334594000677,-0.3085469223473205,1.2148089188190017
CLI01090,2,801.0899999999999,400.54499999999996,2024-09-08,2023-05-08,46.0,México,3294.0,7474.61,33862.25,0.5384615384615385,0.6595104333868378,0.9334825387333026,0.3848030577895829,Ocasional,-3.3644643402093557,1.5647362474010924,-0.45059123903589193
CLI01091,4,47795.82,11948.955,2024-07-23,2023-05-15,29.0,Estados Unidos,2741.0,3733.43,5248.75,0.21153846153846156,0.5485553772070626,0.45337566523236134,0.003266069162954771,Premium Joven,4.442854650896085,-0.3616325303203583,-0.4072804312677919
CLI01092,2,5897.97,2948.985,2024-02-21,2023-06-28,56.0,Estados Unidos,1979.0,3639.25,74345.74,0.730769230769231,0.3956661316211878,0.441289514513519,0.9246163928830254,Premium Maduro,-2.5133668546827357,1.536514927593566,-0.6735682776085911
CLI01093,6,23297.75,3882.9583333333335,2024-11-01,2022-05-05,49.0,Estados Unidos,4824.0,5049.38,67685.21,0.5961538461538463,0.9664927768860353,0.6222519663415205,0.8358038198368299,Premium Maduro,0.5037168258020296,2.29916205178762,1.2317648731596307
CLI01094,6,44437.85,7406.308333333333,2023-10-02,2022-01-26,42.0,Estados Unidos,4802.0,4453.71,21839.82,0.46153846153846156,0.9620786516853932,0.5458094371559945,0.22449405196455513,Premium Maduro,3.928010899008628,1.073468069697369,0.9189277093001952
CLI01095,3,44664.55,14888.183333333334,2023-11-23,2022-06-04,46.0,Colombia,4953.0,339.27,36455.72,0.5384615384615385,0.9923756019261637,0.017801983730280437,0.41938480185771515,Premium Maduro,4.01151464310906,0.7922577975438834,-1.125994955294651
CLI01096,3,4724.65,1574.8833333333332,2024-11-20,2024-06-22,24.0,México,4451.0,6683.16,79542.39,0.11538461538461542,0.891653290529695,0.8319154970426275,0.9939093557133876,Leal Activo,-2.669261129280572,2.0242746054844365,0.02913589381284585
CLI01097,3,54396.34,18132.11333333333,2024-12-20,2023-11-30,41.0,Estados Unidos,3653.0,4678.23,63054.72,0.4423076923076924,0.7315409309791332,0.574622163418412,0.7740601250610871,Premium Maduro,5.604303242206051,1.6450616410716608,-1.2669554442568176
CLI01098,4,9671.34,2417.835,2023-10-28,2022-06-03,68.0,Estados Unidos,3465.0,6045.63,69452.78,0.9615384615384616,0.6938202247191011,0.7501010601368772,0.8593728811186293,Premium Maduro,-1.7967426675030074,2.6864115170193035,0.3551205828360304
CLI01099,6,6320.5599999999995,1053.4266666666665,2024-10-03,2022-05-19,41.0,Estados Unidos,1405.0,4089.95,36811.3,0.4423076923076924,0.2804975922953451,0.49912799539037445,0.42412616248874097,Premium Maduro,-2.240646616831364,0.2119900572278168,1.3689950707864829
CLI01100,6,11429.32,1904.8866666666665,2024-08-25,2023-05-01,70.0,Colombia,2875.0,1140.87,14392.74,1.0,0.5754414125200642,0.12067157829626084,0.12519349533004376,Premium Maduro,-1.411353892448008,0.4896561510978442,1.2037270979914032
CLI01101,5,17255.25,3451.05,2024-01-06,2023-01-29,32.0,Estados Unidos,22.0,2781.06,21182.43,0.2692307692307693,0.003009630818619583,0.3311577064289647,0.21572830848845959,Premium Maduro,-0.5027273776277639,-1.01485475390368,0.6741584076179901
CLI01102,6,11305.44,1884.24,2024-05-30,2022-03-15,42.0,Estados Unidos,2350.0,5469.08,64508.47,0.46153846153846156,0.47010433386837885,0.6761122069095618,0.7934446602356013,Premium Maduro,-1.47789721882493,1.353508793311816,1.3700127102687378
CLI01103,3,45818.0,15272.666666666666,2024-12-24,2022-10-08,29.0,Estados Unidos,628.0,6025.51,31093.5,0.21153846153846156,0.12459871589085073,0.7475190538461243,0.34788410214766646,Premium Joven,4.1985485842918715,-0.012371813672927619,-1.0830727318517923
CLI01104,4,3929.02,982.255,2024-05-20,2022-07-23,66.0,Colombia,3654.0,4900.22,59967.72,0.9230769230769232,0.7317415730337078,0.6031102139394975,0.7328975729828583,Leal Activo,-2.746478574813837,2.264914445333313,0.43513661463253034
CLI01105,6,29220.78,4870.13,2024-10-04,2022-05-03,59.0,México,4624.0,3129.74,25262.44,0.7884615384615384,0.9263643659711075,0.37590392677984547,0.27013181483918663,Premium Maduro,1.455688514982751,1.3156761191878887,1.0617729688556081
CLI01106,3,880.41,293.46999999999997,2023-05-17,2022-05-01,29.0,Estados Unidos,1155.0,6181.94,38506.67,0.21153846153846156,0.2303370786516854,0.7675937677657304,0.4467324974148396,Ocasional,-3.300358896823739,0.25057530502888664,0.030663019278574465
CLI01107,5,17155.0,3431.0,2024-03-10,2022-01-22,40.0,Estados Unidos,481.0,2699.85,13235.61,0.42307692307692313,0.09510433386837881,0.32073600012319714,0.10976413870993336,Premium Maduro,-0.5231282590931585,-0.8162225992434962,0.6569777203538483
CLI01108,2,648.14,324.07,2023-12-23,2023-06-23,40.0,México,4352.0,3589.59,14793.51,0.42307692307692313,0.8717897271268057,0.43491663019946386,0.13053742665378587,Ocasional,-3.390409539892119,0.5707525836855549,-0.5117172921229776
CLI01109,4,51450.19,12862.5475,2024-08-06,2022-08-17,48.0,México,632.0,5030.08,65451.5,0.576923076923077,0.12540128410914927,0.6197751909234522,0.8060191731887377,Premium Maduro,5.041345952027014,1.0194975479766077,-0.4252200515750727
CLI01110,1,420.87,420.87,2024-08-03,2024-08-03,61.0,Estados Unidos,2214.0,2029.81,79610.45,0.826923076923077,0.44281701444622795,0.23474954410649365,0.9948168786464759,Ocasional,-3.495069265505632,1.5438517679869677,-0.9934138016684491
CLI01111,5,31638.1,6327.62,2024-09-05,2022-02-05,18.0,México,3780.0,3087.11,68311.8,0.0,0.7570224719101123,0.3704332047035634,0.8441588711833468,Premium Joven,1.8094616463504234,0.7269413059772769,0.5773040528894007
CLI01112,3,11747.539999999999,3915.8466666666664,2024-09-05,2022-01-10,41.0,Colombia,2464.0,851.99,9399.39,0.4423076923076924,0.49297752808988765,0.08359951183141501,0.05861136723810208,Premium Maduro,-1.4630408639589585,-0.6027156820739199,-0.3601999259442035
CLI01113,8,49000.11,6125.01375,2024-12-22,2022-08-19,45.0,Estados Unidos,446.0,4973.27,27272.32,0.5192307692307693,0.08808186195826645,0.6124847447317191,0.2969318764430061,Premium Maduro,4.705458401285064,0.029990369888318807,1.9503040978169115
CLI01114,2,556.77,278.385,2023-09-21,2022-03-04,66.0,Colombia,3073.0,7616.03,30081.12,0.9230769230769232,0.6151685393258427,0.9516310143614475,0.3343848651949754,Ocasional,-3.39973866926638,2.036171230883409,-0.47460908247583083
CLI01115,2,608.53,304.265,2024-10-03,2022-11-30,32.0,Colombia,4885.0,200.55,41805.57,0.2692307692307693,0.9787319422150882,0.0,0.49072055800792974,Ocasional,-3.416900262345105,0.3776655074448004,-0.5145170338151743
CLI01116,4,28345.43,7086.3575,2024-02-16,2022-02-17,58.0,Colombia,2880.0,6967.71,40925.22,0.7692307692307693,0.5764446227929374,0.8684318931675648,0.4789818302068061,Premium Maduro,1.2671162577431436,1.849130797690632,0.0024686560308653386
